altitude,11,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.094669819,0.071620226,0.166290045,0.56930539,0.43069461
altitude,31,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.094890118,0.071840048,0.166730165,0.569123874,0.430876126
temperature,240,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.094089985,0.073709965,0.16779995,0.560727134,0.439272866
temperature,442,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.094990015,0.072390079,0.167380095,0.567510822,0.432489178
temperature,206,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.094310045,0.073499918,0.167809963,0.562005041,0.437994959
temperature,361,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.095069885,0.072440147,0.167510033,0.56754741,0.43245259
temperature,431,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.094389915,0.073460102,0.167850018,0.562346772,0.437653228
temperature,320,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.094609976,0.07317996,0.167789936,0.563859657,0.436140343
altitude,110,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.095129967,0.072479963,0.16760993,0.567567606,0.432432394
temperature,442,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.094990015,0.072730064,0.167720079,0.566360422,0.433639578
temperature,361,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.095069885,0.072679996,0.167749882,0.56673593,0.43326407
temperature,393,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.09518981,0.072540045,0.167729855,0.567518585,0.432481415
temperature,426,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.095200062,0.072489977,0.167690039,0.567714472,0.432285528
temperature,347,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.095239878,0.072450161,0.167690039,0.56795191,0.43204809
temperature,240,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.094089985,0.074320078,0.168410063,0.558695741,0.441304259
temperature,130,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.095480204,0.072099924,0.167580128,0.569758509,0.430241491
temperature,258,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.095700026,0.071829796,0.167529821,0.571241733,0.428758267
temperature,206,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.094310045,0.074179888,0.168489933,0.559736974,0.440263026
temperature,464,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.095799923,0.071700096,0.167500019,0.571939773,0.428060227
temperature,270,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.095849991,0.071660042,0.167510033,0.572204478,0.427795522
temperature,431,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.094389915,0.074170113,0.168560028,0.559978048,0.440021952
temperature,355,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.095999956,0.071480036,0.167479992,0.573202536,0.426797464
temperature,320,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.094609976,0.073930025,0.168540001,0.561350275,0.438649725
temperature,442,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.094990015,0.073529959,0.168519974,0.563672145,0.436327855
temperature,361,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.095069885,0.073600054,0.168669939,0.563644511,0.436355489
altitude,171,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.094169855,0.074970007,0.169139862,0.556757313,0.443242687
temperature,393,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.09518981,0.073529959,0.168719769,0.564188836,0.435811164
altitude,70,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.094230175,0.075049877,0.169280052,0.556652564,0.443347436
temperature,426,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.095200062,0.073580027,0.168780088,0.564047944,0.435952056
altitude,22,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.094449997,0.07483983,0.169289827,0.557918916,0.442081084
temperature,347,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.095239878,0.07359004,0.168829918,0.564117301,0.435882699
altitude,131,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.094510078,0.074850082,0.169360161,0.558041974,0.441958026
altitude,446,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.094560146,0.074829817,0.169389963,0.55823937,0.44176063
temperature,130,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.095480204,0.073199987,0.168680191,0.566042776,0.433957224
altitude,11,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.094669819,0.074700117,0.169369936,0.558952912,0.441047088
temperature,258,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.095700026,0.072969913,0.168669939,0.567380448,0.432619552
altitude,31,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.094890118,0.07449007,0.169380188,0.560219697,0.439780303
temperature,464,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.095799923,0.072849989,0.168649912,0.56804016,0.43195984
altitude,110,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.095129967,0.074189901,0.169319868,0.561835819,0.438164181
temperature,270,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.095849991,0.072809935,0.168659925,0.568303292,0.431696708
altitude,464,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.095290184,0.073849916,0.1691401,0.563380202,0.436619798
altitude,77,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.095340014,0.073820114,0.169160128,0.563608073,0.436391927
temperature,355,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.095999956,0.072630167,0.168630123,0.569293044,0.430706956
altitude,100,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.095380068,0.073789835,0.169169903,0.563812275,0.436187725
temperature,83,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.096060038,0.072619915,0.168679953,0.569481056,0.430518944
temperature,66,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.096109867,0.072600126,0.168709993,0.56967501,0.43032499
altitude,449,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.095439911,0.073750019,0.16918993,0.56409924,0.43590076
temperature,435,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.096359968,0.072190046,0.168550014,0.571699554,0.428300446
altitude,335,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.095540047,0.073689938,0.169229984,0.56455744,0.43544256
